image_id,source,original_split,patient_group_hash,split,width,height,instances,issues,sha256,phash
disease_012092_c4fce5e9,disease,val,disease_e48354ac3a550bc074fa,val,1615,840,2,,676a20300427a219c990ccfd6f6d35446b3bafdf4c64fd063ad9e1e1f320aacf,82f3edc4e0c8b2da
disease_012093_0ff95eaf,disease,val,disease_6f5e05da67eb19d24a72,test,640,640,8,,8754f4c9ef049b9ce0c46f0f177dfac4e172fe894ab5aa41e6b7166c8bdedf8d,8af72d8ce0f130b5
disease_012094_b7eee34f,disease,val,disease_6f5e05da67eb19d24a72,test,1615,840,8,,abb3e902dc06b9362b73a032d632686fa8999fd07f1bafea53da09769bd8eb85,8af72d8ce0f130b5
disease_012095_90cbcad8,disease,val,disease_884a253b9e1224fcadd8,val,1615,840,2,,f10398150da0412362a46cdbc7b19b36470f162c60ac80f43efe2070664aee2c,beb43980b4e4e5a3
disease_012096_c368b524,disease,val,disease_884a253b9e1224fcadd8,val,640,640,2,,3ed03cb72ec3040f347500bbe468b80f796f6ac8cd3e6e518c54c271755cacf1,beb43980b4e4e5a3
disease_012097_4525ad1e,disease,val,disease_0f252742459bcafe0bff,train,1615,840,10,,cf5c71f91ee4f17cdb37634808cd240243d295fe865dc21cff82367b97fb68e9,8af33990b294b7d1
disease_012098_643fc428,disease,val,disease_0f252742459bcafe0bff,train,640,640,6,,2d4ee9b8978cb1553cf5de2187b822ae8cc771ea88751fdfc59b89e8af49d7fd,8af33990b294b7d1
disease_012099_e618a2c0,disease,val,disease_19855475f5843c17d1fd,train,1615,840,10,,e589ef7e8a1cf8fd45daef809f1461b0ad74a5722105ae898b0e624ef58be492,fbe42cd1b09293c6
disease_012100_8d68b491,disease,val,disease_19855475f5843c17d1fd,train,640,640,10,,cbd5e7cef1f058b83f5bcd7349b2c011c45c6fdb83c567c848d4b9851c17b2e6,fbe42cd1b09293c6
disease_012101_12478f78,disease,val,disease_fa031796317869e6cdf8,train,640,640,8,,f5a4460c8251ede1619483a00685357dbd85dcf15a94fd22f223a8f0d2fd8ea6,aaf36c86c39892ce
disease_012102_53b458ea,disease,val,disease_1e2aedce125ca4246c5b,train,640,640,4,,2f74853e6ae3bf97fb62bb279a2e1a3b7c02e3a370e9d3ffc3c525ff84180cc5,ebe19882cbcf4c4c
disease_012103_8ba88f79,disease,val,disease_1e2aedce125ca4246c5b,train,1615,840,6,,c508a617823411bb2bb5692fc9269972ab9bfdfeecd6b8c7838f1470d90e2771,ebe19882cbcf4c4c
disease_012104_798d1b74,disease,val,disease_b24011ffe38f2e5da3a1,train,640,640,10,,62864af208d577c2db542935d35dd540bd623253af5838b404ab366865b74af3,beb52992b0c1e387
disease_012105_7b226071,disease,val,disease_cd870c608fbbaebf2c3e,val,640,640,6,,b7da278023c111a270cec22b368e12ff8f62cddff8b02d16534c1a5b632ca943,cbe73896839b890b
disease_012106_5ad7381d,disease,val,disease_f92c8a6b8b3df364c40b,train,640,640,6,,bf8d49b8d6ea47868846028799183eb5f0b2b3f4cc1f900d3d2f9f5f39f2eb34,ebe498d2ba1a4966
disease_012107_ad2e393b,disease,val,disease_a2e79589afa33d76d4fb,train,1615,840,14,,5143f5f3840e073a0b7dc9134d0fc0aa4656abab077ed4a40cc14cf530735444,aeb968c6c2cb129e
disease_012108_f3e0f138,disease,val,disease_a2e79589afa33d76d4fb,train,640,640,14,,d13cc766a8912f1aeccd92a89e793b23bcb73be2871e08e3a9b1b071b25f31f7,aeb968c6c2cb129e
disease_012109_e76c7246,disease,val,disease_4cda2b1c4c2aeed88fc4,val,1615,840,8,,c023d50bf019feef49575fb8f36b2df6d574adc3ebf4251afe6dd886083549d2,e2f738f0f0ca4383
disease_012110_074cd3f9,disease,val,disease_4cda2b1c4c2aeed88fc4,val,640,640,8,,941eb3b4e9426085702e4025f52ae0e766b88d578f57c9ada147589e24ffecaa,e2f738f0f0ca4383
disease_012111_7ee78050,disease,val,disease_2e7e752fb1df40632419,train,640,640,4,,f47eaeb1a9e26eb17cb1718cf4dd69976cddf1e079fcb0a3110cd9beed2638d3,bbe43986b093b0b3
disease_012112_f3b8bdc7,disease,val,disease_d38b0d66ed9670950ea8,train,1615,840,10,,dbf362e59b75a3836ec0a4ba9f254f8cc06b8d4bdf19e869fab3e5fdf38f6898,8eb379c4e4cce0cc
disease_012113_8afe6f72,disease,val,disease_d38b0d66ed9670950ea8,train,640,640,11,,8600c05f3d8b6d43b964b8ca8dabca599a6a5ceb0c0aa1d67e6a746615211b99,8eb379c4e4cce0cc
disease_012114_7219cfec,disease,val,disease_49d30a2fd9925897cf04,train,640,640,5,,a75c7ad024fc22fd4492a2b62de3ddf6d3f7d291069a8344eb6ae13f33e7c4b2,bbe4689481ce969b
disease_012115_af6c1a86,disease,val,disease_49d30a2fd9925897cf04,train,1615,840,8,,201725c5492ef9a5f8d5150ad07d8a808cfbc14bd897a458c4ab25e69ea5ab2c,bbe4689081ceb69b
disease_012116_aa54b947,disease,val,disease_0c8250f593125a062d5e,val,640,640,8,,07bc747d63a4e04ffbb2bb3104753e02e2cfc3bb96f7324a8132717a9805b128,aaf56cd0f0c9689a
disease_012117_83eb6136,disease,val,disease_c9c3a23a0a4bc7a6a0b4,train,1615,840,11,,bf7965083c1d7c8be097104eeb8135a6ae91825eab00383a55d3135390a6c311,9be63890b191c9db
disease_012118_8cb83cce,disease,val,disease_c9c3a23a0a4bc7a6a0b4,train,640,640,10,,4f0d395af9391c0d019ae137ee9d92fdd1eceb7275a5f7898844abb4a0fb50db,9be63890b191c9db
disease_012119_61a47588,disease,val,disease_be9c4eb680d44a14ea59,train,640,640,7,,4b4f8afded91f85ae4ebf3d204a92a3fda66a4810519d6f769af6bf39351822f,8ef329d4b2d0dc4c
disease_012120_e3267620,disease,val,disease_dd27bc99c27fcdcf3fc2,train,640,640,12,,8d795ed3171c931d894bb58f69afed1c067273887f713f7165d91160d22e1cea,aaf53890c2d89acf
disease_012121_49bcef38,disease,val,disease_bf43baa04fe8a4f6e0fe,train,1615,840,5,,500d0f8d2522034edb282d22a21d38778347ac133395fed5c12e2e98a2a17f0b,aef41892a1999bcb
disease_012122_c2a091bf,disease,val,disease_bf43baa04fe8a4f6e0fe,train,640,640,5,,8ac889c507a3d78670b4e4da8a6fa6b907d91fa9e0bff303433b4ff758f09eb9,aef41892a1999bcb
disease_012123_0158e4af,disease,val,disease_bb984a76df4677112957,train,1615,840,6,,060df6cab5c6c6a65fb51c79c0d6a46e84bf9a433467c15d03c43aadce6a6853,aaf3a886a5899e9c
disease_012124_fe584972,disease,val,disease_bb984a76df4677112957,train,640,640,4,,705f1930304f28ded6fb2e701a5ad833a3db5706e7151acbf508fbc620f75fbd,aaf3a886a5899e9c
disease_012125_ee7b93d7,disease,val,disease_b4825d38f33c119159aa,train,640,640,13,,6bd1e69c422e60a54fa0850fae857fce94dc8e75b64b14023b57e313d9cf960a,bee4a9c6e60a9a1a
disease_012126_7acdac1e,disease,val,disease_dbd5033e0d7458bc590e,train,1615,840,8,,174109227ceccf999596d6165e251e3da00a92c678fac17dd5e414cdc8d6d478,f7a0989780de0acf
disease_012127_667b578f,disease,val,disease_dbd5033e0d7458bc590e,train,640,640,8,,28155f13f64872322230fa06c384243372df4850125b29badd803a9508a70140,f7a0989780de0acf
disease_012128_2e2d9190,disease,val,disease_5bf5260a2487e9673acf,test,640,640,4,,b38386a5b352b6bbcb39c2f6173007c5d3c3b9d9c87481c22904af086d657f19,dbe43cc6b1928b4a
disease_012129_69e1b4bb,disease,val,disease_5bf5260a2487e9673acf,test,1615,840,4,,95343ef797ceec752dadd335a7a1f47e74f732b60869fc138d786efec120313e,dbe43cc6b1928b4a
disease_012130_d5bdc72e,disease,val,disease_76561c80603313159c23,train,1615,840,9,,80dec6340d46cdadedb1ff71f416280a93210eed96097e0cd97426416bd8a809,b3e688d1f11c93d2
disease_012131_144166a6,disease,val,disease_76561c80603313159c23,train,640,640,7,,93e18f9ded3809c2dabc1d046067747cf1b2a495c47c28470c6a1caf9ecfa20a,b3e688d1f11c93d2
disease_012132_9bbe6063,disease,val,disease_9cbbe85ca22e898aa26c,val,640,640,9,,0f244ef6708f6fb65d0405333f92acba5a423245bd2e2216ae13b65bfe871b08,8eb13d90b1cce3c9
disease_012133_d1419b1d,disease,val,disease_2efae25d184c3c58520b,test,640,640,8,,f3da4f572b1d175cf74ec57bc71b7629fbec3a10452081fd0a77cbbf0525b7c0,aebd6dc080c9938f
disease_012134_2b38f46c,disease,val,disease_2efae25d184c3c58520b,test,1615,840,8,,8d87f64fa4ffd0ca00f82d4bcd2c6b4f018fdd5f2d7b776743f1099545a5bb6a,aebd6dc080c9938f
disease_012135_e6e27230,disease,val,disease_979910937f0421aca9ab,train,640,640,6,,b332b30f02694625912e6b6931953d27070b7a0308549d36d5ac1048bb4e4d37,ebe4389291da9c8d
disease_012136_477b6a9b,disease,val,disease_7c1029ea82041a4febfe,train,640,640,13,,045e809c02136d69759d53e205953566216f4037abe3c8b31d0c71aa1b4b714d,a2f36d94e1cc92ca
disease_012137_3ec1dfa5,disease,val,disease_22b7286ba5a525ae7851,train,1615,840,4,,9669ab3dbeb4283665d87765bbafc7562275c5f3221a0a165a514a5348e579e2,a2e76dd0e0c8da4b
disease_012138_19a23397,disease,val,disease_22b7286ba5a525ae7851,train,640,640,4,,e31003ca2834d64a07ef878014c05f1b20902c40cdfb4f6e40a3fdfd6a62a859,a2e76dd0e0c8da4b
disease_012139_9e9bb97f,disease,val,disease_3c491f45c4fb069fc799,train,640,640,8,,774e2b1cc81b2ddeeade560562705f8d25965bccaa8079488c255b7eca08e79d,aef5c9c294cf8e08
disease_012140_780dd130,disease,val,disease_fbd52bc51daf5debd888,train,640,640,10,,052c0861c2ee951c7fc0a7898b0cec8ea31ed6f9384ef907936793421c807b9c,efe718d6a438b092
disease_012141_95796599,disease,val,disease_f62adc48cfedaf89734e,test,640,640,3,,65cd0f4472d5f220779ae3ac4461147d8eb2ef3a3838285df9c94464545a2f5e,cbe62c85e58cb532
disease_012142_495a5a77,disease,val,disease_040973d95f9ea35523b8,train,640,640,3,,7a5b58954c4589ce44fe24a3393b067a8ba032b3d10b16f44386a9497e80b3fc,aab36dc1e1ecb680
disease_012143_5b3597f7,disease,val,disease_92f6e4a6df8764001396,train,640,640,4,,85e3eb79e21d60599e5aadcf231ab86a9d89f09aafd78bc4ac8e69e90c23b09f,fbe43c92b19a9819
disease_012144_5323a549,disease,val,disease_92f6e4a6df8764001396,train,1615,840,6,,fc59c5e106311f280bdf0092bfcd0b7b0505e727f5458329d3bc0f5ea50f17d3,fbe43c92b19a9819
disease_012145_5177f5aa,disease,val,disease_671bc43cb082d47fbecf,val,640,640,3,,39d9e6f8af958bc470995e169724bdd464325c1c294725bb32a0bf727e7ec25d,d3e63981f098c1db
disease_012146_33c1598e,disease,val,disease_f797329909b35b92e6c1,test,1615,840,2,,b2c7516f38db2b6340514a59fe45a3b4b0d1f7ce523049be6cb1efbf9057dd0b,eef52981a5969983
disease_012147_08f47120,disease,val,disease_f797329909b35b92e6c1,test,640,640,2,,8e15b664e7dab82e4b19d006cac884f941c6f8d7c348f042ecf614a145170b27,eef52981a5969983
disease_012148_27512bde,disease,val,disease_327df5750162a5c1a462,train,640,640,4,,6a5fb1b19df8f86861da4f03bedf3078fee44375bd7e317fa0af79f264a064c6,aaf72980e389cb4b
disease_012149_ee09cd5e,disease,val,disease_f585bcb4a261ae67bcb8,train,640,640,11,,8a630adfd55586fa069750b71105c8ffd56c4a7e42377a8572b74f2d45f8106a,abf46ced64c4c292
disease_012150_c5b26498,disease,val,disease_3316d0202af4aed1e799,train,640,640,10,,9d2483f0378d0af7212a2e6a41a02bfddf35f15e3f3e8d83380d0c710344ca07,bbe5e892909accca
disease_012151_8ba6e196,disease,val,disease_3316d0202af4aed1e799,train,1615,840,10,,9b155332140f5af64e3b813ac5b032582dd5fdb0d0da02f9e29d9f34a565914a,bbe5e892909accca
disease_012152_6b260127,disease,val,disease_27aa96b028eb72e05ea6,val,640,640,13,,6be805bf9c167897c7d07578c1f5db840365763254fd3c9c3f40d6594f271bbb,8af859e5cccec446
disease_012153_0b8b817a,disease,val,disease_966c37967cc6b160d2c8,test,1615,840,2,,9e89fc6e3d63844eefe9d1792403c3f35cd37cd520fe5e4e0fa381f28ff9c325,c7e72cf0e1909693
disease_012154_683b636e,disease,val,disease_966c37967cc6b160d2c8,test,640,640,2,,c4659cda903adfc8cedcce283efc9860029bed8f041abd0e2dbaf4a6965d4c20,c7e72cf0e1909693
disease_012155_69c689b4,disease,val,disease_f5ff8e1de21ab5e24e00,train,640,640,3,,918892dfdfd796da1dd7489c9c2213f5f5dfab7c5b126885132b36c52407d5ed,8af73991b090f395
disease_012156_16623e8d,disease,val,disease_2453af0cd6960c932735,train,640,640,4,,92959b3128dd1c9f6fd654e2a54a7e5350eb246356925c29777fd2aa0b6ed46d,ebb419c78a4f6660
disease_012157_4db78935,disease,val,disease_c3348541560dbaa9b302,train,640,640,4,,58a59881bf599b62d1c3994e9548cf95492d5f97231de627b3dc935e2996f998,ffa43887121a0b5f
disease_012158_a3eb8514,disease,val,disease_66c13b498056e48ed14e,train,640,640,3,,c5de88067ed69e94d361f6bfd1ef95ef54566ff0acfb891496e7d475a63b2cad,88f72992b2bcb0b9
disease_012159_32447fe4,disease,val,disease_25240160fdb15e177d2a,train,640,640,8,,25be985df9ef29ba160be68db42583d7037f2853fb7e3ac99cc717af9054d1e2,d9e63edae288a960
disease_012160_bc2ed014,disease,val,disease_92de989f2816a8f0c5f4,train,1615,840,13,,875b040dc7e3ff258dc72129d5b228166c87ffa0f016cbf16d65482056c9062d,fbe63890b198989b
disease_012161_0d39e937,disease,val,disease_92de989f2816a8f0c5f4,train,640,640,11,,5c9216ff1c5dc6c0d5d4fc641744c2ddb64dea5f2722f338ab1b968cbe76cd3d,fbe63890b198989b
disease_012162_3402883a,disease,val,disease_efa1b7d3b6cef73bdc79,train,1615,840,12,,8124f250e52c65f6573ec70e3109fd13b9919655f8c2fe12460d296eb13c4abd,bbe43c96819a9a1b
disease_012163_5abac7ad,disease,val,disease_efa1b7d3b6cef73bdc79,train,640,640,12,,5f5931933bb76b5d04dc8beafde8812477b54d0f45b738336a5ea2d7d61fc9e5,bbe43c96819a9a1b
disease_012164_81205363,disease,val,disease_686a97a1704dc9c3a894,train,640,640,17,,b181cbacf31d3f4cbdf717a925dbe7f9fa44f17993e05c7b5f434fe585b7e9b7,ebe43c94b1b8b194
disease_012165_830e40f3,disease,val,disease_0ac66c4c5426fcf983ae,val,1615,840,11,,7a256a1ccc034fd5b251aa669051c04d774502546fd2ec2976bcc41f63287fb7,bbe43990b1b9b494
disease_012166_3e197ebb,disease,val,disease_0ac66c4c5426fcf983ae,val,640,640,11,,0261a13b62181a4c06cd87415ace5fe6f42abcfb6e75deb2f2b9d0a48339ab4d,bbe43990b1b9b494
disease_012167_d8fbb36f,disease,val,disease_fb428499f71ae8eb22d0,train,640,640,11,,4c8e978c0c2ff820084bee1037a12d7f2975ae38d33dba0c20db0fb7a32fdfef,fbe4b89290cba919
disease_012168_64a75f06,disease,val,disease_13743deb73316df63dbf,train,1615,840,5,,4c4c236d717bd697cf8d0d13117ef7f17847cdb84c995018bf1b9b1bf8f52e18,fbe43c94b09890cf
disease_012169_689c17da,disease,val,disease_13743deb73316df63dbf,train,640,640,5,,cc655f809bcd80dc0b6bf676348bdfb5957a39c73d37c105ebf606d487d16e9a,fbe43c94b09890cf
disease_012170_65be4027,disease,val,disease_6b17e8c4acc49f03c988,test,640,640,10,,dc512fade744bf858b06c3ec47a26b1e3cf2b27d5f769fef46a1e32fa2bed5df,bab368d4e4c0c2cf
disease_012171_9ef76704,disease,val,disease_c4828659e919c031e71a,val,640,640,6,,6b873f1c8bce679c7595300158948c186dff4f75465ea592441c599bfc7fb885,bbe42d50e4c6c393
disease_012172_b82bd173,disease,val,disease_fe797f5e51199ccfe2aa,val,1615,840,2,,1bcb761cdc32a52b6de057f5f891fba4fc14cc3fb1e13df54835f49a4dc270c1,aaa7bd92a6a0e4c5
disease_012173_3dd09f69,disease,val,disease_fe797f5e51199ccfe2aa,val,640,640,2,,a3302bcdc0a8273341c7040bb08140786b7772bc83073bde714556080acd0192,aaa7bd92a6a0e4c5
disease_012174_a9b57358,disease,val,disease_402f4fcc11d58b1be8df,val,640,640,11,,8c16fbe87b700779dbaa6b897896dc30d2eff2151a8131563d673a788a61e4f7,aef53082f3c88b8e
disease_012175_63c9e36c,disease,val,disease_402f4fcc11d58b1be8df,val,1615,840,11,,1d2d63dae1d96632705ce06236abf5298b0f60168a7376c873ea65d66add2f76,aef53082f3c88b8e
disease_012176_c6dfa5fa,disease,val,disease_b56c08d47b6ea91cd230,test,1615,840,6,,ab520efdd0d00fa03874eeeae0456f4c87d81839a912212f1618c7c1e1fff46f,eff72c84b091b292
disease_012177_3824d543,disease,val,disease_b56c08d47b6ea91cd230,test,640,640,6,,3a6ac9acd15654918993d419b842f7a9757a1497051ada7faef7d0ae634228ab,eff72c84b091b292
disease_012178_584bc079,disease,val,disease_78fbcaee029e931166ef,val,640,640,32,,83d9fc062ceb0c02156c56fd923e20139b1ea5295f1ba795da71ceed1748e483,a2b32d94e3ec34a3
disease_012179_0ebd203d,disease,val,disease_78fbcaee029e931166ef,val,1615,840,24,,32f625a2a44056f1d58de7558a379adfbae95fd61fbed1b3a4e7cdf2d90da815,a2b32d94e3ec34a3
disease_012180_5eca1008,disease,val,disease_3f891a16ce8752f5f375,train,640,640,16,,782bde9253f7f6499b99a0a88030f7706e803e4c71b6bda92394f7019b36862b,aef169c6c64e3249
disease_012181_081eb0ff,disease,val,disease_943a7011bd16e6027961,test,640,640,4,,c3eb636ffed2db8f6c295eaf3608858b1697e655866643707e491b62e84ad4fb,aeb129c382cf83ce
disease_012182_3276f8e4,disease,val,disease_943a7011bd16e6027961,test,1615,840,4,,748c631a7d5e680e553632a052f1ef19f155647686a6b4600843a88df48fdd4e,aeb129c382cf83ce
disease_012183_72eb10b8,disease,val,disease_d98397dfac0987c047d0,train,1615,840,7,,49b608bce7bcc75cc81d4bd9be4dd7b18872117c885ae6a5d9f0f611527db99f,a2b33996a4cde3c4
disease_012184_1141c185,disease,val,disease_d98397dfac0987c047d0,train,640,640,5,,e7b81b27c7e9e37afdf54b25dd89ae8d6efa51e62a823717b6005b46a571d590,a2b33996a4cde3c4
disease_012185_e94e7073,disease,val,disease_c14762fd46f6ba1ad981,train,640,640,3,,1389916f37b5838bf91dd6fc14e2f3b431574801e21cbc2392942d539f86c3e3,9ae6ec94b0f9f090
disease_012186_fab34438,disease,val,disease_3569d465046b26d55206,train,1615,840,6,,e46d1dbc990741e96f646daacbe432669fe98104a927a26078deb2dc96e43c08,aae72d85e0c8daca
disease_012187_5b52b109,disease,val,disease_3569d465046b26d55206,train,640,640,3,,954c24b5c3cb8e1ff621ba9973a0f44a4466a8dc02661c978c0bc41088baed8c,aae72d85e0c8daca
disease_012188_ef75e3d7,disease,val,disease_cef345ab2972510f4139,test,640,640,5,,e130102d7060db86a7ddcf497ab9e18f23b36f594bf174ba27a0b2578304ae6e,aaf76dc1e1693490
disease_012189_c612cca2,disease,val,disease_6aa1cd5e6a3cdc5c5ee7,train,640,640,7,,f0aaa9b81d6a2f3b523958ea9b130e8dfddd427466ae8041fcce289059d9293f,93e638b3b0b8f1b0
disease_012190_e666429c,disease,val,disease_6aa1cd5e6a3cdc5c5ee7,train,1615,840,7,,fa955bc3589339ca84a42c8a96342fd09c01bdd88700d2bc6f8967519137613d,93e638b3b0b8f1b0
disease_012191_7505d1ef,disease,val,disease_aea58a6a2780e691f40e,test,1615,840,3,,865cb08bcee8e142c1004071847b4fa243a6c8d87ce5d3c986ec23d8c61c9683,8ef36dc4b0e871b0
disease_012192_be5bebd6,disease,val,disease_aea58a6a2780e691f40e,test,640,640,3,,0b6411be65b60485a8e23607172fa891547b2d1c7f6d6282bed9e76e6e99a3d5,8ef36dc4b0e871b0
disease_012193_88b34cdf,disease,val,disease_e6f2e33b707eecdd0764,train,1615,840,10,,63592fb36ae6e8ee3a3a00d3bd9dd79b3e48093c06185e5712521d3e99dddef1,bbe43cc4b390d1c9
disease_012194_83b2641c,disease,val,disease_e6f2e33b707eecdd0764,train,640,640,9,,0da8b27db33db8ca6797cc947a26e879c7f8c25871b84bc783be6ae236d42e26,bbe43cc4b390d1c9
disease_012195_5ba82c18,disease,val,disease_f98aa6c8cf2122eaf8e2,val,640,640,15,,09ac301bbd3487b296c1681920afbaae0286337697acedc8efc6f568822face6,eae9b886939b4a0e
disease_012196_b350e873,disease,val,disease_d1881ccd6bac5f680279,train,1615,840,8,,2abeb5b8c603f4df1ce180750eee6d0b94912f83f80c401db7f11db512d8acb1,efa058c7695b011f
disease_012197_ebb56c44,disease,val,disease_d1881ccd6bac5f680279,train,640,640,9,,27d0fc2298d0d4854df7d08292b827dfc9e2ebf6c83f0eac39ab9ee4d0c8af3a,efa058c7695b011f
disease_012198_7237b3f8,disease,val,disease_ffc9b884537a67f55b75,train,640,640,13,,6c0b6adf70353b36872a7ffbaba130b2a7ce7e37dfc0b9f45ce62d5272c807ee,aabf38c4f092e2d8
disease_012199_5daf8e38,disease,val,disease_198bc575a9278e5a8a5c,train,640,640,3,,23d4c481e533d6c6c69a742934d05174c3a20ad8b64ed3433f06f475da50fccd,aaf4b8d1929a5b1a
disease_012200_c2f4375c,disease,val,disease_fb0ebb90f3d0b6c390e5,val,640,640,28,,ab4f04e77381ff3ce1490102c43f51b6282c80c89f5e282ea56e04ffc696b444,aaf32994a6f030f3
disease_012201_b258c31a,disease,val,disease_fb0ebb90f3d0b6c390e5,val,1615,840,22,,8591567fb050f9a7678e390977ae555f46b5689d3b589d17df5ee6b9136042c9,aaf32994a6f030f3
disease_012202_50cb7692,disease,val,disease_90b6081bfe46f425abb0,train,640,640,24,,841a6e6ffa8b657fe28bc947e2456f0e62bd961518267455b70371752af67422,8af339ace4ece1a0
disease_012203_4f015f35,disease,val,disease_732679709f198702c72e,train,640,640,10,,131fb719d8a2327071af878a79ebf799e499b03004c7aec78a418bd676f4767e,baf42cc6c1d8c4cb
disease_012204_6f4e6ad7,disease,val,disease_0fecd83b92fbd233182e,train,1615,840,7,,0260fbb8711696a5118bd56548be113567fa205f48291671f287e2ba68e94406,8ab329e5e1ece4e0
disease_012205_7316fba9,disease,val,disease_0fecd83b92fbd233182e,train,640,640,7,,72f5bd8988e746fbe5cc93c2f4b39f8360ac77c57a160da83d6f39d46f0d371a,8ab329e5e1ece4e0
disease_012206_e158c1e4,disease,val,disease_1aebd2b7cd1fbd0897e7,train,640,640,8,,84c0753eee7da8cc5a1e0d952eb5b213684d48868b3786e273ff931f1c7b08ba,8ab32c86e3edb0b1
disease_012207_d8821f56,disease,val,disease_1aebd2b7cd1fbd0897e7,train,1615,840,8,,f235dc1c75ec8fd550fb1930ea994134eecf2badeb77238531a56b3cb793e84b,8ab32c86e3edb0b1
disease_012208_f7bb15cb,disease,val,disease_1e61feec78adb88bd61a,train,640,640,6,,d08a59f82f8293df7f168ec8752c93bc06d9c254c7f6b9c8285eb69bac3cb47f,abe72c84e4bca2b2
disease_012209_be936d87,disease,val,disease_57e57f72eb9f590ca7a4,train,640,640,8,,bdb3645339e6eb6c7b8ae6e18ecf1223c0dcd15d7ca8bd441b88030acdeb175b,aaf584c6c6ca4a2f
disease_012210_eb4e86aa,disease,val,disease_57e57f72eb9f590ca7a4,train,1615,840,8,,0b55a3ab5b29cd2e8ef85be2f1b90e440a70f9881e8de6b79e88aa22f1a9d0cf,aaf584c6c6ca4a2f
disease_012211_bd3bbc3e,disease,val,disease_ebca0c747ceb0070d9c6,test,640,640,2,,32371e5284be19d2d467396f626f65a47d3a2ab1646eec51045923129f25ae8f,aaf13992b0cdb18d
disease_012212_b270f40a,disease,val,disease_ebca0c747ceb0070d9c6,test,1615,840,2,,f15d50238efd289ebe816ca3078f0b5e40f84011ab2ffe9aae0ab1278b1ef17a,aaf13992b0cdb18d
disease_012213_8ed30053,disease,val,disease_d5ad1c168fd078f704c3,val,640,640,4,,ad3d0eded9d2df15ae32113cd04e8d20643b812b0175764a2b8e22a21bcaf697,aaf36ccc30e471a6
disease_012214_340dbf01,disease,val,disease_944227486369b11364f8,train,640,640,7,,d3097593dbb8371560825e2de9f5cde5afc1f68b07b504dd60a13e83cbe84447,82f7bc90f29cd0cc
disease_012215_0de10563,disease,val,disease_944227486369b11364f8,train,1615,840,9,,d3bdf21fd193f54b6e87dc845122089f90f2ab0ab1c065106b4b453a945ffb37,82f7bc90b29cd0cd
disease_012216_20e56f1a,disease,val,disease_842d6bb323b713ba4368,train,640,640,3,,fe40d931b9b40bd08e6dc291aca11b780b2564097c93ad2472716bcbddb97cab,d3e62c92f294bcd0
disease_012217_408fe5ce,disease,val,disease_45e345021e273c527575,train,640,640,20,,ebae64dcc8376906f35abbb7600826cf37f3325f847c3749abdf2bc036edd88c,fbf46980b496a607
disease_012218_2a037bc3,disease,val,disease_45e345021e273c527575,train,1615,840,20,,24db01e70e4113cba61f1ff90bf27926d5cc97232f3b36c2f400d954e1517698,fbf46980b496a607
disease_012219_6b3145e8,disease,val,disease_0414d6dac1c3a75aeffd,train,1615,840,8,,b8e2cef89c21106f6b4bf544e2b1b5b726360b9f1d162cf2a360667d55247a79,a2f72cc2f298939a
disease_012220_d60cf8e4,disease,val,disease_0414d6dac1c3a75aeffd,train,640,640,9,,1b1135f3edfc5625516b366e48e3f287bb0f20295cc24cbdfae177a6fb2af5fb,a2f72c82f29893da
disease_012221_656c8030,disease,val,disease_a40ef376aca21a9b5c4e,train,1615,840,15,,727197e095f7f8aa8f220a049e99ab238e5e1a45d7061ea0c48f9ac353d64fb1,fbe4389293989d86
disease_012222_ff2823b2,disease,val,disease_a40ef376aca21a9b5c4e,train,640,640,21,,8ff4592b68dddfd39e23cd7041432e4b1d18613ec660458a71ca3b3f9c1b14f5,fbe4389293989d86
disease_012223_a5aae42a,disease,val,disease_bf65923a2ec68d83f4be,train,640,640,8,,cb501d3f67a341c3215656df4e404a5a91a5165c4764f5230d827bfa03e8b2ae,fbe43c93919a1a4a
disease_012224_cccf4a9a,disease,val,disease_bf65923a2ec68d83f4be,train,1615,840,9,,928f199685c2388e83f8b41c5a23d687844c4c67dbd521d71ae0474d4ae939ec,fbe43c93919a1a4a
disease_012225_b41b3f3a,disease,val,disease_b0131e71987f59fbe747,train,1615,840,9,,a9c12512da47e0c9e1da01f81212d50a46c11ed3a3a0d9b0af96a7607051c362,fbe42c96a5d19096
disease_012226_328a16b8,disease,val,disease_b0131e71987f59fbe747,train,640,640,8,,3094a1ff10fc201be6aeca58fc96fb9d406b9ed55b0fcd8569b5b569121a9ce9,fbe42c96a5d19096
disease_012227_7719b553,disease,val,disease_72839b11b412e9cf5d6b,train,1615,840,5,,e69a0ab6bc31d5a8c1bb32a4a4a9ab0b24a9329943bd721dc806818146c5f2e6,ffb128c74b4e2262
disease_012228_46771693,disease,val,disease_72839b11b412e9cf5d6b,train,640,640,5,,350c464f6f8dbae83cf9f0c71cba48da6c4018f84b149a5dbcf8732dca73a6f8,ffb128c74b4e2262
disease_012229_9652e886,disease,val,disease_c2951aba19e1fc4ece64,test,640,640,7,,9350f58a073c1a28d6428d2e182f9d1cbb1cccbb6ec852890206a39473df8896,aaf1a8c6c6ce2a6a
disease_012230_a4283168,disease,val,disease_0fd6f93e7402e95c8397,train,640,640,4,,c002b7bfdb69ef1e8cc82bd43583605ff17bc7fdcac869190d34d225f672499d,aaf538c7519e2436
